plan_id,customer_id,merchant_id,product_type,num_installments,order_amount_usd,total_repayable_usd,apr_bps,created_at,status
381,144,21,pay_in_4,4,863.59,863.59,0,2025-04-26,paid_off
382,144,43,pay_in_4,4,146.44,146.44,0,2025-04-01,active
383,145,13,pay_in_4,4,850.46,850.46,0,2025-05-06,paid_off
384,145,10,pay_in_4,4,61.65,61.65,0,2025-08-04,active
385,145,56,pay_monthly_6,6,95.39,106.89,2445,2026-01-17,active
386,145,37,pay_in_3,3,204.32,204.32,0,2025-11-14,paid_off
387,145,21,pay_in_3,3,1129.06,1129.06,0,2025-11-23,defaulted
388,145,51,pay_in_4,4,362.52,362.52,0,2026-03-05,active
389,146,37,pay_in_4,4,59.80,59.80,0,2026-06-21,active
390,146,46,pay_in_4,4,797.90,797.90,0,2026-04-17,paid_off
391,147,52,pay_monthly_12,12,225.12,296.95,3235,2025-06-25,paid_off
392,147,58,pay_monthly_12,12,129.86,172.97,3366,2026-05-24,active
393,147,1,pay_in_4,4,526.60,526.60,0,2026-02-11,paid_off
394,147,56,pay_monthly_12,12,211.12,260.20,2357,2026-03-23,active
395,149,35,pay_monthly_12,12,119.46,149.30,2533,2026-06-04,active
396,149,20,pay_monthly_6,6,1030.66,1125.15,1859,2025-03-25,delinquent
397,149,32,pay_in_4,4,536.54,536.54,0,2025-03-21,active
398,149,13,pay_monthly_12,12,409.50,499.53,2229,2025-11-08,active
399,149,52,pay_in_4,4,303.61,303.61,0,2025-11-01,paid_off
400,149,61,pay_in_4,4,47.54,47.54,0,2025-08-20,active
401,150,11,pay_in_4,4,387.75,387.75,0,2026-03-18,paid_off
402,152,15,pay_in_4,4,507.71,507.71,0,2025-10-04,defaulted
403,152,42,pay_monthly_6,6,441.19,485.68,2045,2026-02-03,active
404,152,36,pay_in_4,4,278.34,278.34,0,2026-05-20,active
405,155,4,pay_in_4,4,131.74,131.74,0,2025-05-27,paid_off
406,155,19,pay_monthly_6,6,434.43,473.79,1837,2026-01-08,active
407,157,37,pay_monthly_6,6,106.16,114.46,1586,2026-02-23,active
408,157,52,pay_in_3,3,122.06,122.06,0,2025-08-22,active
409,157,30,pay_in_3,3,458.52,458.52,0,2025-05-11,defaulted
410,157,46,pay_monthly_6,6,169.43,186.55,2049,2026-03-26,delinquent
411,157,43,pay_monthly_12,12,131.71,161.73,2311,2025-10-28,active
412,158,50,pay_in_4,4,281.53,281.53,0,2026-06-13,active
413,159,5,pay_monthly_6,6,351.10,392.53,2393,2026-06-10,active
414,160,13,pay_in_3,3,394.94,394.94,0,2026-05-18,active
415,160,16,pay_monthly_12,12,900.00,1083.48,2067,2025-05-23,active
416,161,42,pay_in_3,3,150.39,150.39,0,2025-09-19,paid_off
417,161,18,pay_in_3,3,292.24,292.24,0,2026-06-17,active
418,161,34,pay_in_4,4,516.31,516.31,0,2026-05-20,active
419,161,40,pay_in_4,4,93.91,93.91,0,2025-12-27,paid_off
420,161,3,pay_monthly_12,12,104.14,124.88,2019,2025-05-27,active
421,162,17,pay_monthly_12,12,611.08,812.51,3342,2025-11-07,active
422,162,48,pay_in_4,4,391.61,391.61,0,2026-01-16,paid_off
423,163,51,pay_in_4,4,217.43,217.43,0,2025-06-03,paid_off
424,163,6,pay_in_4,4,500.13,500.13,0,2026-02-07,paid_off
425,164,20,pay_in_4,4,503.90,503.90,0,2025-09-24,paid_off
426,164,17,pay_in_4,4,632.78,632.78,0,2025-11-23,paid_off
427,165,17,pay_monthly_6,6,745.59,815.27,1895,2026-05-20,active
428,165,42,pay_in_4,4,130.51,130.51,0,2026-06-06,active
429,165,24,pay_monthly_6,6,1279.40,1376.31,1536,2026-02-19,active
430,166,31,pay_in_3,3,608.13,608.13,0,2026-04-02,defaulted
431,166,22,pay_monthly_12,12,652.22,853.89,3135,2025-12-27,defaulted
432,166,8,pay_in_4,4,430.40,430.40,0,2026-06-05,active
433,166,55,pay_in_4,4,120.10,120.10,0,2026-05-15,active
434,167,2,pay_monthly_6,6,315.49,343.15,1778,2026-01-06,active
435,167,49,pay_in_3,3,360.50,360.50,0,2026-03-28,active
436,167,2,pay_monthly_6,6,154.68,172.00,2271,2026-01-15,active
437,167,57,pay_in_3,3,74.59,74.59,0,2026-06-04,active
438,167,59,pay_monthly_12,12,67.42,84.95,2636,2026-02-07,active
439,168,43,pay_in_4,4,90.86,90.86,0,2025-07-12,paid_off
440,168,60,pay_in_3,3,77.18,77.18,0,2025-11-22,paid_off
441,168,33,pay_monthly_6,6,406.80,448.25,2066,2026-04-06,active
442,170,4,pay_monthly_6,6,307.46,344.21,2424,2025-11-17,active
443,171,25,pay_in_4,4,730.58,730.58,0,2026-06-21,active
444,171,52,pay_monthly_12,12,325.10,411.07,2681,2025-11-19,active
445,171,17,pay_monthly_6,6,696.30,782.97,2524,2026-06-10,active
446,171,49,pay_in_4,4,173.11,173.11,0,2026-06-05,active
447,172,53,pay_in_4,4,366.31,366.31,0,2026-04-12,paid_off
448,173,57,pay_in_4,4,119.17,119.17,0,2026-03-16,defaulted
449,173,4,pay_monthly_12,12,634.60,786.88,2433,2026-03-07,active
450,173,56,pay_monthly_12,12,125.52,159.34,2732,2025-10-13,active
451,173,45,pay_in_4,4,594.77,594.77,0,2025-12-20,delinquent
452,173,18,pay_in_4,4,1246.80,1246.80,0,2025-09-02,active
453,173,50,pay_in_4,4,284.28,284.28,0,2025-07-19,paid_off
454,174,61,pay_in_4,4,85.06,85.06,0,2026-04-25,active
455,174,29,pay_in_4,4,393.87,393.87,0,2025-10-01,defaulted
456,174,51,pay_monthly_6,6,341.61,376.41,2066,2026-01-16,defaulted
457,174,60,pay_in_4,4,55.24,55.24,0,2026-06-23,active
458,175,60,pay_in_4,4,154.57,154.57,0,2026-05-16,active
459,175,23,pay_in_4,4,689.47,689.47,0,2026-03-11,paid_off
460,175,12,pay_monthly_6,6,606.86,653.76,1567,2025-11-13,active
461,176,44,pay_in_3,3,82.30,82.30,0,2025-10-09,paid_off
462,176,28,pay_in_4,4,201.97,201.97,0,2026-03-19,paid_off
463,176,45,pay_monthly_12,12,137.69,172.20,2541,2025-05-19,active
464,178,59,pay_in_4,4,71.23,71.23,0,2026-02-06,paid_off
465,182,21,pay_monthly_12,12,260.98,333.23,2807,2025-09-25,delinquent
466,182,32,pay_in_3,3,539.55,539.55,0,2026-02-16,paid_off
467,182,5,pay_in_4,4,445.32,445.32,0,2026-05-08,defaulted
468,182,24,pay_in_4,4,932.07,932.07,0,2025-12-21,paid_off
469,183,49,pay_in_4,4,241.60,241.60,0,2026-02-23,paid_off
470,185,18,pay_in_4,4,1069.20,1069.20,0,2026-04-25,active
471,189,59,pay_monthly_12,12,151.23,182.49,2096,2025-12-15,active
472,189,46,pay_in_3,3,110.85,110.85,0,2026-01-23,active
473,191,3,pay_in_4,4,182.32,182.32,0,2026-03-14,paid_off
474,192,57,pay_in_3,3,89.86,89.86,0,2026-06-20,active
475,192,18,pay_in_4,4,1044.22,1044.22,0,2025-05-13,paid_off
476,192,34,pay_in_3,3,534.41,534.41,0,2025-11-13,paid_off
477,192,29,pay_in_4,4,874.51,874.51,0,2025-08-06,paid_off
478,192,32,pay_in_4,4,471.74,471.74,0,2026-02-08,paid_off
479,193,24,pay_in_4,4,520.00,520.00,0,2025-01-21,paid_off
480,194,52,pay_in_3,3,197.51,197.51,0,2025-10-17,paid_off
481,194,47,pay_in_4,4,108.40,108.40,0,2025-07-06,defaulted
482,194,25,pay_in_4,4,2100.00,2100.00,0,2025-10-10,paid_off
483,196,6,pay_in_4,4,516.65,516.65,0,2025-12-05,active
484,196,20,pay_in_4,4,717.16,717.16,0,2025-07-15,active
485,196,12,pay_in_3,3,382.36,382.36,0,2025-11-21,paid_off
486,196,44,pay_in_4,4,198.40,198.40,0,2026-02-25,paid_off
487,196,25,pay_in_4,4,1319.15,1319.15,0,2026-02-13,active
488,196,20,pay_monthly_12,12,578.69,749.58,2994,2025-03-13,active
489,197,59,pay_monthly_6,6,164.12,184.09,2467,2026-06-09,active
490,197,28,pay_monthly_12,12,999.91,1259.28,2630,2026-06-14,active
491,197,60,pay_in_3,3,88.10,88.10,0,2025-09-27,paid_off
492,197,58,pay_in_4,4,210.94,210.94,0,2026-05-10,active
493,197,13,pay_in_4,4,301.65,301.65,0,2026-05-22,active
494,197,29,pay_in_4,4,561.98,561.98,0,2025-10-23,active
495,198,31,pay_monthly_12,12,649.46,847.20,3087,2026-06-17,active
496,198,59,pay_monthly_6,6,71.40,79.67,2349,2026-02-08,active
497,198,9,pay_in_4,4,635.06,635.06,0,2025-10-28,active
498,198,59,pay_in_3,3,115.45,115.45,0,2026-03-07,paid_off
499,198,22,pay_in_4,4,328.20,328.20,0,2026-03-19,active
500,199,8,pay_monthly_6,6,135.95,152.95,2535,2026-05-27,active
501,199,50,pay_in_4,4,143.26,143.26,0,2026-02-03,defaulted
502,199,50,pay_in_3,3,163.66,163.66,0,2025-11-11,paid_off
503,199,32,pay_monthly_6,6,1385.16,1534.35,2184,2025-11-14,paid_off
504,199,49,pay_in_4,4,93.31,93.31,0,2025-11-28,active
505,199,31,pay_in_4,4,466.50,466.50,0,2026-02-12,active
506,199,15,pay_in_4,4,566.20,566.20,0,2025-12-24,active
507,201,54,pay_in_4,4,495.81,495.81,0,2025-05-15,paid_off
508,201,61,pay_monthly_6,6,243.61,269.58,2162,2025-06-08,paid_off
509,201,2,pay_monthly_6,6,511.07,557.49,1842,2026-04-09,active
510,201,33,pay_in_4,4,1113.56,1113.56,0,2026-02-16,paid_off
511,201,35,pay_in_4,4,295.72,295.72,0,2025-11-02,paid_off
512,201,45,pay_in_4,4,200.13,200.13,0,2025-08-27,paid_off
513,203,16,pay_in_4,4,548.93,548.93,0,2025-08-10,active
514,203,3,pay_in_4,4,157.16,157.16,0,2025-07-11,delinquent
515,203,40,pay_in_3,3,371.05,371.05,0,2026-03-02,paid_off
516,203,26,pay_monthly_6,6,600.00,658.94,1992,2026-01-09,active
517,203,45,pay_in_4,4,344.84,344.84,0,2026-01-03,defaulted
518,203,50,pay_in_4,4,348.05,348.05,0,2026-04-15,delinquent
519,204,34,pay_in_4,4,699.11,699.11,0,2025-02-07,paid_off
520,204,31,pay_monthly_12,12,680.07,824.68,2156,2026-05-06,active
521,205,1,pay_monthly_12,12,342.40,452.05,3247,2026-04-13,active
522,205,6,pay_in_4,4,107.47,107.47,0,2026-05-04,active
523,206,43,pay_monthly_6,6,285.78,310.67,1766,2025-08-22,defaulted
524,206,52,pay_in_4,4,93.07,93.07,0,2025-10-28,active
525,207,58,pay_in_4,4,156.56,156.56,0,2025-11-13,active
526,207,57,pay_in_4,4,56.56,56.56,0,2026-05-22,active
527,207,18,pay_monthly_12,12,316.72,388.01,2282,2026-05-27,active
528,208,37,pay_in_4,4,33.56,33.56,0,2025-11-17,paid_off
529,208,44,pay_in_3,3,232.46,232.46,0,2025-06-19,active
530,208,47,pay_in_4,4,348.43,348.43,0,2025-12-19,paid_off
531,208,48,pay_in_4,4,467.44,467.44,0,2025-06-20,paid_off
532,209,45,pay_in_3,3,313.56,313.56,0,2025-09-24,paid_off
533,210,26,pay_in_4,4,2092.35,2092.35,0,2026-03-26,paid_off
534,210,59,pay_in_4,4,118.20,118.20,0,2026-04-18,active
535,211,8,pay_in_4,4,170.47,170.47,0,2026-06-06,active
536,211,25,pay_in_4,4,1172.56,1172.56,0,2025-10-25,paid_off
537,211,15,pay_monthly_6,6,640.30,701.08,1925,2026-06-10,active
538,211,60,pay_monthly_6,6,99.37,107.80,1721,2026-06-24,active
539,212,53,pay_in_3,3,416.98,416.98,0,2025-12-15,paid_off
540,212,40,pay_in_3,3,116.82,116.82,0,2026-02-01,paid_off
541,213,18,pay_in_4,4,792.38,792.38,0,2026-02-01,active
542,213,4,pay_in_4,4,287.57,287.57,0,2026-06-06,active
543,214,14,pay_in_4,4,645.53,645.53,0,2026-01-14,paid_off
544,216,57,pay_in_4,4,70.57,70.57,0,2025-04-12,paid_off
545,216,7,pay_in_3,3,268.92,268.92,0,2025-04-21,active
546,216,53,pay_in_4,4,263.11,263.11,0,2026-04-25,active
547,216,18,pay_monthly_6,6,1118.88,1235.30,2110,2026-03-12,defaulted
548,216,31,pay_in_4,4,504.37,504.37,0,2025-01-04,active
549,216,17,pay_in_3,3,604.53,604.53,0,2025-06-09,active
550,217,42,pay_in_4,4,85.16,85.16,0,2026-04-14,active
551,217,45,pay_in_4,4,92.87,92.87,0,2026-06-25,active
552,218,58,pay_in_3,3,159.53,159.53,0,2026-06-10,active
553,219,55,pay_in_4,4,134.46,134.46,0,2026-04-27,active
554,220,55,pay_in_4,4,73.13,73.13,0,2026-02-08,paid_off
555,220,55,pay_in_4,4,89.42,89.42,0,2025-08-04,paid_off
556,220,44,pay_in_4,4,136.96,136.96,0,2025-07-01,delinquent
557,221,28,pay_in_4,4,278.62,278.62,0,2025-11-14,active
558,221,29,pay_in_3,3,222.16,222.16,0,2026-02-20,active
559,221,31,pay_monthly_6,6,505.77,544.43,1550,2025-06-20,active
560,226,9,pay_in_3,3,264.44,264.44,0,2025-11-07,paid_off
561,226,11,pay_in_4,4,1522.67,1522.67,0,2026-04-17,paid_off
562,227,35,pay_monthly_6,6,58.47,65.45,2420,2026-05-05,active
563,227,28,pay_monthly_6,6,786.94,871.58,2181,2026-03-15,active
564,228,6,pay_in_3,3,166.07,166.07,0,2026-01-02,active
565,228,49,pay_in_4,4,553.34,553.34,0,2026-06-03,active
566,229,40,pay_in_4,4,141.23,141.23,0,2025-07-07,paid_off
567,229,48,pay_in_4,4,103.90,103.90,0,2026-06-08,active
568,229,13,pay_monthly_6,6,587.33,648.04,2096,2026-06-16,active
569,230,7,pay_in_4,4,204.39,204.39,0,2026-02-24,paid_off
570,230,30,pay_in_4,4,414.49,414.49,0,2026-01-09,active
571,230,32,pay_monthly_6,6,757.34,836.59,2122,2025-12-07,active
572,232,37,pay_in_3,3,199.28,199.28,0,2026-05-26,active
573,233,10,pay_monthly_12,12,286.27,373.85,3102,2025-12-01,active
574,234,59,pay_monthly_12,12,148.34,192.55,3022,2025-11-10,active
575,234,47,pay_in_4,4,412.33,412.33,0,2026-03-19,paid_off
576,235,12,pay_in_4,4,950.00,950.00,0,2025-07-15,paid_off
577,235,37,pay_in_4,4,226.92,226.92,0,2025-10-06,active
578,235,9,pay_in_3,3,308.84,308.84,0,2026-04-21,delinquent
579,235,58,pay_in_4,4,103.51,103.51,0,2026-04-01,active
580,235,13,pay_in_4,4,268.51,268.51,0,2025-07-18,delinquent
581,236,7,pay_in_4,4,333.71,333.71,0,2025-06-11,paid_off
582,236,35,pay_in_4,4,73.30,73.30,0,2026-05-02,defaulted
583,236,7,pay_in_4,4,247.37,247.37,0,2025-06-01,paid_off
584,236,11,pay_monthly_12,12,774.01,975.55,2640,2025-10-16,active
585,236,11,pay_in_4,4,214.70,214.70,0,2026-05-28,active
586,236,19,pay_monthly_6,6,616.13,678.97,2068,2026-04-22,active
587,237,41,pay_in_3,3,246.84,246.84,0,2026-04-09,active
588,237,60,pay_in_3,3,103.66,103.66,0,2026-05-06,active
589,239,28,pay_monthly_6,6,630.16,695.70,2109,2026-03-07,active
590,239,26,pay_in_4,4,717.97,717.97,0,2026-02-10,active
591,239,51,pay_in_4,4,207.06,207.06,0,2025-08-03,paid_off
592,239,20,pay_in_4,4,639.36,639.36,0,2026-02-06,defaulted
593,241,54,pay_monthly_12,12,264.32,334.00,2673,2026-05-27,active
594,241,7,pay_in_4,4,142.22,142.22,0,2026-03-05,active
595,241,33,pay_in_3,3,667.85,667.85,0,2026-06-18,active
596,241,31,pay_monthly_12,12,267.63,340.43,2758,2026-04-14,active
597,241,42,pay_in_3,3,86.58,86.58,0,2026-06-13,active
598,244,61,pay_monthly_6,6,156.66,169.52,1665,2026-05-26,active
599,244,52,pay_monthly_12,12,419.13,539.38,2909,2026-03-12,active
600,245,27,pay_monthly_6,6,1697.72,1848.76,1804,2026-05-06,active
601,245,18,pay_in_4,4,287.24,287.24,0,2026-03-26,delinquent
602,245,9,pay_in_4,4,558.66,558.66,0,2025-05-20,defaulted
603,245,57,pay_in_4,4,236.42,236.42,0,2025-12-17,active
604,246,58,pay_in_3,3,124.99,124.99,0,2026-06-16,active
605,246,39,pay_in_4,4,155.88,155.88,0,2026-03-26,active
606,246,13,pay_in_4,4,379.06,379.06,0,2026-03-24,paid_off
607,246,14,pay_in_3,3,972.08,972.08,0,2025-12-20,paid_off
608,248,58,pay_in_4,4,124.53,124.53,0,2025-04-12,active
609,248,48,pay_in_4,4,303.10,303.10,0,2025-05-28,defaulted
610,248,8,pay_monthly_6,6,144.57,159.91,2152,2026-03-13,active
611,248,29,pay_in_4,4,460.21,460.21,0,2025-11-01,active
612,248,17,pay_in_4,4,571.35,571.35,0,2026-05-17,active
613,249,4,pay_in_4,4,102.29,102.29,0,2026-06-12,active
614,249,8,pay_in_4,4,150.34,150.34,0,2026-05-24,active
615,250,8,pay_in_4,4,226.91,226.91,0,2026-06-21,active
616,250,47,pay_monthly_6,6,263.59,288.85,1943,2026-05-16,active
617,250,52,pay_in_4,4,1276.33,1276.33,0,2026-02-23,defaulted
618,250,41,pay_in_4,4,67.50,67.50,0,2025-10-10,paid_off
619,250,16,pay_monthly_12,12,1284.42,1656.36,2936,2026-04-16,active
620,253,19,pay_in_4,4,409.87,409.87,0,2026-06-17,active
621,254,56,pay_in_4,4,133.20,133.20,0,2025-11-19,paid_off
622,254,16,pay_in_3,3,1475.05,1475.05,0,2025-06-26,paid_off
623,254,21,pay_in_4,4,802.10,802.10,0,2026-03-06,paid_off
624,255,24,pay_in_4,4,1385.70,1385.70,0,2025-12-17,paid_off
625,255,35,pay_in_4,4,179.45,179.45,0,2025-12-03,active
626,257,31,pay_monthly_12,12,482.19,617.59,2847,2026-04-19,active
627,257,3,pay_in_4,4,225.74,225.74,0,2025-08-12,active
628,257,35,pay_in_4,4,66.37,66.37,0,2025-12-16,active
629,257,29,pay_in_4,4,774.59,774.59,0,2025-12-05,paid_off
630,257,21,pay_monthly_6,6,1260.27,1375.68,1857,2026-03-13,active
631,258,37,pay_in_4,4,93.26,93.26,0,2025-04-20,active
632,258,31,pay_in_4,4,645.19,645.19,0,2025-09-27,paid_off
633,258,11,pay_in_4,4,856.42,856.42,0,2025-12-17,paid_off
634,258,26,pay_monthly_12,12,483.50,597.90,2399,2026-01-02,active
635,259,35,pay_in_4,4,61.42,61.42,0,2025-12-16,paid_off
636,259,19,pay_in_4,4,823.66,823.66,0,2026-02-14,defaulted
637,259,37,pay_monthly_6,6,102.13,111.16,1793,2026-03-13,active
638,260,57,pay_in_4,4,89.45,89.45,0,2025-12-18,paid_off
639,261,35,pay_in_4,4,110.25,110.25,0,2026-05-14,active
640,261,52,pay_in_4,4,189.12,189.12,0,2026-03-30,paid_off
641,264,59,pay_monthly_6,6,119.58,133.74,2401,2025-11-03,paid_off
642,265,4,pay_in_4,4,321.61,321.61,0,2026-01-25,active
643,265,61,pay_in_3,3,29.22,29.22,0,2025-12-24,paid_off
644,265,49,pay_monthly_6,6,440.16,481.21,1891,2026-02-09,active
645,265,5,pay_in_4,4,180.48,180.48,0,2025-12-11,active
646,266,20,pay_in_4,4,405.42,405.42,0,2026-06-09,active
647,266,9,pay_in_3,3,481.46,481.46,0,2025-09-22,paid_off
648,266,26,pay_in_4,4,433.01,433.01,0,2025-08-15,paid_off
649,266,14,pay_in_4,4,447.87,447.87,0,2025-08-07,paid_off
650,267,31,pay_in_4,4,358.66,358.66,0,2026-04-13,paid_off
651,267,31,pay_in_4,4,203.60,203.60,0,2026-03-12,paid_off
652,268,6,pay_in_3,3,553.92,553.92,0,2026-03-08,defaulted
653,269,1,pay_in_4,4,401.74,401.74,0,2026-04-18,active
654,269,37,pay_in_3,3,181.02,181.02,0,2026-04-20,active
655,270,5,pay_in_4,4,654.34,654.34,0,2026-06-10,active
656,271,34,pay_in_4,4,424.36,424.36,0,2026-01-11,paid_off
657,273,52,pay_in_3,3,235.76,235.76,0,2026-03-07,active
658,273,57,pay_monthly_6,6,62.01,66.92,1607,2026-04-10,active
659,275,5,pay_in_4,4,361.85,361.85,0,2026-01-13,paid_off
660,275,57,pay_in_3,3,176.60,176.60,0,2026-02-26,active
661,275,50,pay_monthly_12,12,310.27,408.72,3217,2025-12-19,active
662,275,49,pay_in_4,4,229.98,229.98,0,2025-09-03,paid_off
663,278,40,pay_monthly_6,6,104.81,112.63,1513,2026-06-18,active
664,279,57,pay_in_4,4,66.43,66.43,0,2026-01-18,paid_off
665,279,6,pay_monthly_12,12,214.76,273.92,2793,2026-04-19,active
666,279,53,pay_in_4,4,734.46,734.46,0,2026-04-12,active
667,279,12,pay_in_4,4,1337.19,1337.19,0,2026-06-17,active
668,280,17,pay_in_3,3,498.99,498.99,0,2026-03-07,paid_off
669,280,14,pay_monthly_6,6,558.72,603.41,1622,2025-07-26,active
670,280,42,pay_in_3,3,142.81,142.81,0,2025-06-08,paid_off
671,280,4,pay_monthly_6,6,191.58,212.20,2182,2026-06-07,active
672,280,10,pay_in_4,4,163.59,163.59,0,2026-04-17,active
673,281,7,pay_monthly_6,6,447.99,502.05,2447,2025-12-17,defaulted
674,282,33,pay_monthly_6,6,889.99,961.36,1626,2025-09-19,paid_off
675,282,6,pay_monthly_6,6,443.44,482.80,1800,2026-02-19,active
676,282,61,pay_in_4,4,111.79,111.79,0,2025-07-11,active
677,283,17,pay_in_3,3,2700.00,2700.00,0,2026-06-21,active
678,284,29,pay_in_4,4,748.64,748.64,0,2025-09-26,paid_off
679,285,59,pay_in_4,4,67.21,67.21,0,2026-03-14,paid_off
680,285,37,pay_in_4,4,244.96,244.96,0,2026-03-05,paid_off
681,286,60,pay_in_3,3,107.91,107.91,0,2025-10-16,paid_off
682,286,33,pay_monthly_6,6,217.02,240.43,2187,2026-01-23,active
683,287,22,pay_monthly_6,6,1485.08,1599.04,1556,2026-01-11,active
684,287,1,pay_in_4,4,506.64,506.64,0,2026-04-28,active
685,287,15,pay_monthly_6,6,833.09,938.55,2567,2026-05-07,active
686,287,34,pay_monthly_12,12,1485.54,1942.39,3118,2026-03-26,active
687,287,58,pay_in_4,4,62.48,62.48,0,2025-10-15,paid_off
688,288,32,pay_monthly_6,6,184.48,199.60,1662,2026-04-23,active
689,288,16,pay_monthly_6,6,292.32,320.83,1978,2026-02-25,active
690,289,59,pay_monthly_6,6,124.40,134.03,1569,2025-12-22,paid_off
691,290,36,pay_in_4,4,204.29,204.29,0,2026-05-17,active
692,290,23,pay_in_3,3,873.09,873.09,0,2026-02-14,paid_off
693,292,15,pay_in_4,4,613.32,613.32,0,2026-05-01,delinquent
694,292,61,pay_in_4,4,226.34,226.34,0,2026-03-01,delinquent
695,292,61,pay_in_3,3,67.97,67.97,0,2026-05-18,active
696,293,35,pay_monthly_6,6,108.07,119.49,2142,2026-02-14,defaulted
697,293,40,pay_monthly_12,12,215.91,258.91,2019,2026-02-25,active
698,293,55,pay_monthly_12,12,118.80,145.45,2274,2025-11-04,active
699,294,35,pay_in_3,3,93.37,93.37,0,2026-03-03,paid_off
700,294,20,pay_in_4,4,798.61,798.61,0,2026-04-08,paid_off
701,295,29,pay_in_4,4,1240.76,1240.76,0,2026-04-09,paid_off
702,295,12,pay_in_3,3,480.30,480.30,0,2025-11-22,active
703,296,6,pay_monthly_6,6,215.75,242.92,2554,2026-06-06,active
704,296,55,pay_monthly_12,12,69.07,83.96,2186,2025-12-14,active
705,297,49,pay_in_4,4,350.01,350.01,0,2026-01-07,defaulted
706,298,4,pay_monthly_6,6,750.00,807.59,1557,2025-09-07,delinquent
707,298,19,pay_monthly_6,6,394.12,430.93,1894,2026-01-10,delinquent
708,298,37,pay_in_3,3,148.55,148.55,0,2026-03-20,defaulted
709,299,41,pay_monthly_6,6,89.61,98.60,2034,2026-01-22,defaulted
710,299,31,pay_monthly_6,6,138.08,155.28,2526,2025-11-11,active
711,300,9,pay_in_4,4,398.55,398.55,0,2026-05-10,active
712,300,12,pay_in_4,4,627.46,627.46,0,2026-06-13,active
713,300,16,pay_monthly_6,6,1701.25,1894.97,2309,2026-04-20,active
714,300,31,pay_in_4,4,1011.30,1011.30,0,2026-05-15,active
715,301,27,pay_monthly_6,6,421.29,466.83,2192,2026-04-08,active
716,301,32,pay_in_3,3,591.79,591.79,0,2026-03-11,paid_off
717,302,46,pay_in_4,4,307.54,307.54,0,2026-03-23,paid_off
718,302,20,pay_monthly_6,6,761.28,845.23,2236,2025-12-13,active
719,302,33,pay_in_4,4,274.58,274.58,0,2026-03-13,paid_off
720,302,19,pay_in_4,4,460.43,460.43,0,2025-09-19,paid_off
721,302,43,pay_monthly_12,12,197.94,250.11,2672,2026-06-15,active
722,304,6,pay_in_4,4,180.13,180.13,0,2025-10-03,paid_off
723,304,43,pay_in_4,4,140.81,140.81,0,2026-03-14,active
724,304,31,pay_in_4,4,332.41,332.41,0,2026-01-26,active
725,304,51,pay_in_4,4,318.06,318.06,0,2025-09-23,paid_off
726,305,21,pay_monthly_6,6,1149.30,1244.52,1680,2026-03-28,active
727,305,27,pay_in_4,4,956.16,956.16,0,2025-11-22,paid_off
728,305,49,pay_monthly_6,6,402.05,450.92,2465,2026-06-23,active
729,306,51,pay_in_4,4,191.78,191.78,0,2026-04-26,active
730,307,19,pay_in_4,4,1110.78,1110.78,0,2026-05-27,active
731,309,9,pay_in_4,4,181.11,181.11,0,2026-03-11,delinquent
732,309,18,pay_monthly_6,6,530.34,571.95,1591,2026-04-10,active
733,309,57,pay_in_4,4,71.35,71.35,0,2025-11-10,active
734,309,29,pay_in_3,3,330.53,330.53,0,2026-06-25,active
735,309,16,pay_in_3,3,202.25,202.25,0,2025-11-25,active
736,311,24,pay_in_3,3,676.98,676.98,0,2026-05-20,active
737,312,30,pay_in_3,3,699.12,699.12,0,2026-05-09,delinquent
738,313,44,pay_in_3,3,171.05,171.05,0,2026-03-24,paid_off
739,314,43,pay_monthly_12,12,131.06,161.66,2367,2026-05-26,active
740,314,29,pay_monthly_6,6,288.45,311.15,1596,2025-08-21,active
741,314,52,pay_in_4,4,407.62,407.62,0,2026-02-08,active
742,315,61,pay_monthly_6,6,87.20,96.14,2079,2026-06-06,active
743,316,61,pay_monthly_6,6,97.14,109.48,2576,2026-04-14,active
744,316,17,pay_monthly_6,6,404.26,453.80,2485,2026-05-06,active
745,316,38,pay_in_3,3,99.73,99.73,0,2025-10-12,active
746,319,3,pay_monthly_6,6,227.23,250.68,2093,2025-11-25,paid_off
747,319,4,pay_in_3,3,240.82,240.82,0,2026-01-24,paid_off
